user_id,subscription_type,user_journey
500355,Annual,Homepage-Pricing-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Sign up-Homepage-Pricing-Checkout-Other-Pricing-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Log in-Homepage-Pricing-Checkout-Coupon-Homepage-Course certificate-Sign up-Other-Log in-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Sign up-Homepage-Log in-Checkout
500378,Monthly,Coupon-Homepage-Sign up-Homepage-Sign up-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Career tracks-Sign up-Checkout
500825,Annual,Checkout-Homepage-Resources center-Pricing-Courses-Coupon
501344,Monthly,Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Sign up-Checkout
501416,Monthly,Homepage-Sign up-Homepage-Log in-Coupon-Checkout
501470,Annual,Other
501885,Annual,Other-Checkout-Other-About us-Success stories-Resources center-Other-Coupon
501988,Annual,Homepage-Pricing-Coupon
502006,Annual,Homepage-Coupon
502134,Monthly,Other
502254,Annual,Blog-Courses-Sign up-Homepage-Log in-Checkout
502308,Annual,Other
502376,Annual,Other
502668,Annual,Homepage-Resources center-Career track certificate-Career tracks-Career track certificate-Career tracks-Pricing-Career tracks-Pricing-Upcoming courses-Courses-Upcoming courses-Success stories-Resources center-Homepage-Resources center-Homepage-Blog-Pricing-Homepage-Upcoming courses-Courses-Instructors-Courses-Instructors-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Resources center-Other-Courses-Blog-Courses-Career tracks-Courses-Success stories-Other-Sign up-Homepage-Log in-Coupon
502735,Monthly,Homepage-Pricing-Checkout-Pricing-Checkout
502790,Annual,Other-Log in-Coupon
502903,Annual,Other-Log in-Coupon
502912,Annual,Homepage-Career tracks-Pricing-Career track certificate-Sign up-Career track certificate-Courses-Career tracks-Courses-Upcoming courses-Course certificate-Pricing-Courses-Career tracks-Courses-Pricing-Resources center-Other-Courses-Sign up-Homepage-Course certificate-Resources center-Other-Resources center-Other-Homepage-Log in-Checkout-Other-Homepage-Career tracks-Log in-Courses-Log in-Homepage-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Courses-Log in-Checkout-Other-Homepage-Log in-Other-Coupon
503051,Monthly,Homepage-Courses-Career tracks-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Sign up-Pricing-Checkout-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Log in-Homepage-Log in-Checkout
503167,Annual,Other
503546,Monthly,Other-Pricing-Other-Career track certificate-Course certificate-Resources center-Course certificate-Resources center-Pricing-Checkout-Pricing-Checkout-Pricing-Sign up-Pricing-Checkout-Pricing-Resources center-Pricing-Resources center-Course certificate-Homepage-Career track certificate-Course certificate-Sign up-Checkout
503566,Annual,Other
503767,Annual,Other
503908,Monthly,Courses-Sign up-Courses-Other-Courses-Sign up-Courses-Sign up-Log in-Courses-Log in-Checkout
503971,Monthly,Other
504016,Annual,Other
504294,Annual,Homepage-Sign up-Homepage-Log in-Checkout
504553,Annual,Homepage-Log in-Checkout
504586,Monthly,Homepage-Courses-Career tracks-Pricing-Other-Pricing-Career track certificate-Homepage-Career tracks-Success stories-Resources center-Other-Courses-Upcoming courses-Course certificate-Career tracks-Sign up-Checkout
504600,Monthly,Other
504674,Annual,Homepage-Career tracks-Pricing-Courses-Homepage-Other-Success stories-Homepage-Career tracks-Sign up-Career tracks-Pricing-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Sign up-Pricing-Other-Pricing-Sign up-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Career tracks-Sign up-Log in-Coupon
504676,Monthly,Other
504774,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Sign up-Homepage-Log in-Pricing-Log in-Checkout
504782,Annual,Homepage-Career tracks-Courses-Other-Coupon
504791,Monthly,Other
504888,Monthly,Other
505304,Annual,Coupon
505452,Annual,Coupon
505460,Monthly,Other-Pricing-Sign up-Checkout
505724,Monthly,Homepage-Career tracks-Sign up-Log in-Homepage-Course certificate-Sign up-Course certificate-Pricing-Resources center-Other-Resources center-Other-Resources center-Success stories-Log in-Checkout
505730,Annual,Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Log in-Other-Resources center-Other-Resources center-Homepage-Sign up-Log in-Other-Log in-Coupon
505829,Annual,Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Checkout
505995,Quarterly,Coupon-Checkout-Homepage-Sign up-Log in-Checkout
505998,Monthly,Courses-Pricing-Checkout
506093,Quarterly,Courses-Sign up-Homepage-Sign up-Checkout
506161,Annual,Homepage-Sign up-Log in-Homepage-Courses-Career tracks-Courses-Career tracks-Coupon-Homepage-Log in-Homepage-Log in-Checkout
506207,Annual,Coupon
506260,Monthly,Other-Courses-Sign up-Checkout
506325,Annual,Other
506360,Annual,Homepage-Courses-Resources center-Homepage-Career tracks-Pricing-Homepage-Sign up-Coupon-Homepage-Pricing-Other-Pricing-Career tracks-Sign up-Log in-Checkout-Coupon-Checkout-Other-About us-Checkout
506506,Annual,Other-Sign up-Coupon
506888,Annual,Coupon
506959,Annual,Homepage-Sign up-Checkout
506966,Annual,Other
506968,Annual,Coupon
506991,Annual,Other-Homepage-Pricing-Sign up-Checkout
506994,Annual,Log in-Checkout
507008,Annual,Other-Log in-Other-Log in-Other-Log in-Other-Log in-Checkout-Log in-Homepage-Sign up-Coupon
507103,Annual,Homepage-Sign up-Homepage-Pricing-Career track certificate-Sign up-Log in-Sign up-Checkout
507135,Annual,Other
507142,Annual,Homepage-Pricing-Other-Sign up-Other-Courses-Success stories-Resources center-Other-Log in-Checkout-Other-Log in-Checkout
507144,Annual,Homepage-Sign up-Homepage-Career tracks-Career track certificate-Resources center-Success stories-Checkout-Success stories-Career tracks-Courses-Homepage-Log in-Coupon-Log in-Coupon
507205,Annual,Homepage-Sign up-Log in-Other-Coupon-Homepage-Log in-Coupon
507213,Annual,Homepage-Career tracks-Sign up-Career tracks-Sign up-Other-Pricing-Sign up-Pricing-Courses-Career tracks-Coupon-Career tracks-Log in
507236,Annual,Other-Coupon
507241,Annual,Other-Coupon-Homepage-Coupon
507254,Annual,Homepage-Courses-Career tracks-Sign up-Coupon
507294,Monthly,Other-Career tracks-Other-Sign up-Other-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Other-Log in-Career track certificate-Career tracks-Log in-Other-Log in-Checkout
507302,Annual,Homepage-Pricing-Sign up-Coupon
507315,Annual,Other-Coupon-Other-Coupon-Log in-Checkout
507387,Annual,Other-Coupon
507395,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Other-Homepage-Pricing-Checkout-Pricing-Courses-Homepage-Coupon-Checkout-Homepage-Log in-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Log in-Homepage-Log in-Checkout
507402,Annual,Homepage-Course certificate-Career track certificate-Courses-Pricing-Career track certificate-Courses-Success stories-Career tracks-Sign up-Checkout
507411,Annual,Homepage-Pricing-Checkout-Pricing-Career track certificate-Success stories-About us-Homepage-Coupon
507416,Annual,Coupon-Other-Checkout
507423,Annual,Other
507454,Monthly,Other-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Pricing-Homepage-Log in-Checkout
507553,Annual,Career track certificate-Sign up-Career track certificate-Sign up-Checkout
507580,Annual,Homepage-Career tracks-Pricing-Sign up-Homepage-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
507605,Annual,Other-Coupon
507618,Annual,Homepage-Pricing-Resources center-Courses-Log in-Sign up-Checkout
507622,Annual,Homepage-Courses-Pricing-Sign up-Log in-Homepage-Career tracks-Career track certificate-Courses-Log in-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,Annual,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout-Coupon
507646,Annual,Other-Coupon
507648,Annual,Homepage-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Log in-Sign up-Log in-Checkout-Other-Coupon-Sign up-Homepage-Other-Homepage-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout
507721,Annual,Other
507729,Annual,Career tracks-Sign up-Log in-Checkout-Coupon-Checkout
507730,Annual,Other-Coupon
507741,Annual,Other-Coupon
507781,Annual,Homepage-Career tracks-Courses-Sign up-Homepage-Career tracks-Courses-Homepage-Log in-Homepage-Course certificate-Courses-Career tracks-Log in-Sign up-Log in-Other-Resources center-Log in-Checkout
507801,Annual,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Resources center-Other-Courses-Coupon-Sign up-Checkout
507806,Annual,Other
507822,Annual,Other
507828,Annual,Homepage-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Checkout-Coupon-Checkout
507874,Annual,Other-Coupon-Log in-Coupon
507910,Annual,Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
507925,Annual,Homepage-Courses-Checkout-Log in-Checkout
507951,Annual,Other
508005,Monthly,Homepage-Course certificate-Career track certificate-Sign up-Courses-Career tracks-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Log in-Checkout
508008,Annual,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,Annual,Homepage-Resources center-Career tracks-Courses-Log in-Sign up-Checkout
508024,Annual,Homepage-Pricing-Checkout-Pricing-Sign up-Log in-Homepage-Log in-Sign up-Log in
508066,Annual,Other-Coupon-Checkout-Coupon
508080,Annual,Homepage-Career tracks-Other-Career tracks-Instructors-Courses-Sign up-Homepage-Courses-Sign up-Checkout-Sign up-Log in-Checkout
508084,Monthly,Homepage-Log in-Other
508094,Annual,Other
508102,Annual,Homepage-Career tracks-Sign up-Homepage-Resources center-Courses-Sign up-Courses-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
508114,Annual,Homepage-Sign up-Checkout
508131,Monthly,Other-Sign up-Log in-Checkout
508174,Annual,Homepage-Career tracks-Pricing-Checkout
508175,Annual,Coupon
508189,Annual,Other
508221,Annual,Homepage-Pricing-Log in-Sign up-Other
508240,Annual,Other-Coupon-Pricing-Checkout
508243,Annual,Homepage-Courses-Other-Homepage-Courses-Pricing-Course certificate-Upcoming courses-Courses-Resources center-Other-Pricing-Other-Upcoming courses-Other-Coupon-Pricing-Log in-Checkout-Coupon-Homepage-Log in-Checkout
508326,Annual,Other
508337,Annual,Other-Coupon
508361,Annual,Homepage-Pricing-Log in-Sign up-Homepage-Sign up-Homepage-Log in-Checkout-Homepage-Log in-Checkout
508384,Monthly,Homepage-Pricing-Resources center-Courses-Sign up-Checkout
508408,Annual,Other-Sign up-Other-Homepage-Sign up-Other-Resources center-Other-Success stories-Sign up-Resources center-Coupon
508429,Annual,Homepage-Career track certificate-Sign up-Career track certificate-Courses-Career track certificate-Resources center-Other-Courses-Homepage-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Career track certificate-Career tracks-Sign up-Career tracks-Log in-Checkout
508454,Annual,Other-Career track certificate-Courses-Other-Homepage-Sign up-Checkout
508469,Annual,Other-Coupon-Other-Course certificate-Courses-Sign up-Coupon
508474,Annual,Other
508476,Monthly,Other
508492,Monthly,Other-Checkout-Other-Checkout
508496,Annual,Coupon
508506,Annual,Other
508507,Annual,Homepage-Courses-Career tracks-Courses-Pricing-Career tracks-Sign up-Pricing-Checkout-Career track certificate-Sign up
508546,Annual,Homepage-Sign up-Other-Pricing-Other-Homepage-Log in-Checkout-Coupon-Homepage-Courses-Log in
508638,Annual,Other-Coupon
508647,Annual,Homepage-Pricing-Checkout-Pricing-Courses-Career track certificate-Course certificate-Pricing-Homepage-Pricing-Course certificate-Homepage-Sign up-Log in-Checkout
508649,Monthly,Other
508655,Annual,Homepage-Pricing-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Coupon
508670,Annual,Homepage-Log in-Pricing-Checkout
508686,Annual,Other-Coupon
508704,Annual,Homepage-Courses-Coupon-Checkout
508750,Annual,Other
508752,Annual,Other-Career tracks-Courses-Sign up-Homepage-Pricing-Sign up-Other-Homepage-Log in-Checkout
508770,Annual,Other-Homepage-Log in-Sign up-Checkout
508784,Annual,Log in-Homepage-Resources center-Homepage-Other-Career tracks-Sign up-Log in-Other-Log in-Checkout-Homepage-Career tracks-Log in-Other-Resources center-Checkout-Coupon-Checkout-Homepage-Pricing-Coupon-Sign up-Homepage-Sign up-Log in-Homepage-Sign up-Log in-Checkout-Other-Homepage-Log in
508796,Annual,Other
508809,Annual,Homepage-Pricing-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Checkout
508829,Annual,Other
508848,Annual,Coupon-Checkout
508849,Annual,Other-Coupon
508853,Annual,Coupon
508867,Annual,Homepage-Courses-Homepage-Courses-Log in-Checkout
508880,Annual,Homepage-Pricing-Courses-Resources center-Career track certificate-Homepage-Upcoming courses-Homepage-Upcoming courses-Course certificate-Career tracks-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Courses-Coupon
508887,Annual,Homepage-Pricing-Homepage-Pricing-Checkout-Coupon
508892,Monthly,Courses-Sign up-Checkout
508894,Annual,Coupon
508901,Annual,Other-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Checkout
508902,Annual,Other-Coupon
508903,Annual,Other-Coupon
508905,Annual,Coupon-Homepage-Log in-Checkout
508909,Annual,Other
508917,Annual,Coupon-Homepage-Log in-Checkout
508926,Annual,Coupon
508928,Annual,Homepage-Pricing-Checkout-Coupon-Other
508931,Annual,Coupon
508949,Annual,Other-Homepage-Career tracks-Coupon
508956,Annual,Homepage-Career track certificate-Career tracks-Other-Career tracks-Pricing-Homepage-Career tracks-Coupon
508961,Annual,Coupon
508965,Annual,Coupon
508969,Annual,Coupon
508977,Annual,Other-Pricing-Other-Pricing-Sign up-Checkout-Homepage-Sign up-Log in-Checkout
508982,Annual,Homepage-Sign up-Homepage-Courses-Sign up-Homepage-Log in-Homepage-Sign up-Homepage-Courses-Homepage-Log in-Coupon-Homepage-About us-Other
508985,Annual,Coupon
508990,Annual,Coupon
508994,Annual,Coupon
509000,Annual,Homepage-Pricing-Upcoming courses-Coupon
509016,Annual,Coupon
509017,Annual,Homepage-Sign up-Homepage-Courses-Homepage-Career tracks-Other-Pricing-Career tracks-Pricing-Other-Career tracks-Courses-Career tracks-Sign up-Checkout
509028,Annual,Other
509032,Annual,Coupon
509036,Annual,Other-Coupon
509057,Annual,Homepage-Upcoming courses-Other-Coupon
509060,Annual,Other
509061,Annual,Coupon
509085,Annual,Coupon
509095,Annual,Other
509096,Annual,Other-Coupon
